task_id,system_mode,complexity,domain,action_keyword,intended,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,n_functions,n_stub,longest_body,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,n_output_tokens
synthetic_long_parameter_list_basic_001,emphatic,basic,Finance,List,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,10,42.000,1.000,100.000,0.000,0.000,0.000,0.000,7.143,8.000,383
synthetic_long_parameter_list_basic_002,emphatic,basic,Healthcare,Design,long_parameter_list,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,1,1,0,16,49.000,8.000,76.550,12.000,0.667,8.000,8.000,12.245,17.000,494
synthetic_long_parameter_list_basic_003,emphatic,basic,Scientific Computing,Report,long_parameter_list,3,dead_code;long_parameter_list;magic_number,3,dead_code;long_parameter_list;magic_number,0,1,0,10,27.000,12.000,70.493,325.705,3.387,1103.195,13.000,14.815,0.000,304
synthetic_long_parameter_list_basic_004,emphatic,basic,General Software,Analyze,long_parameter_list,1,long_parameter_list,1,long_parameter_list,1,1,0,8,45.000,4.000,80.573,98.099,2.462,241.475,3.000,15.556,7.000,454
synthetic_long_parameter_list_basic_005,emphatic,basic,E-commerce,Evaluate,long_parameter_list,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,0,1,0,4,22.000,2.000,73.176,4.755,0.500,2.377,2.000,0.000,3.000,188
synthetic_long_parameter_list_basic_006,emphatic,basic,Finance,Implement,long_parameter_list,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,1,0,2,16.000,1.000,100.000,0.000,0.000,0.000,0.000,12.500,0.000,144
synthetic_long_parameter_list_basic_007,emphatic,basic,Healthcare,Recommend,long_parameter_list,3,dead_code;long_parameter_list;magic_number,3,dead_code;long_parameter_list;magic_number,0,1,0,8,17.000,4.000,93.979,12.000,0.667,8.000,4.000,47.059,10.000,365
synthetic_long_parameter_list_intermediate_001,emphatic,intermediate,Scientific Computing,Compare,long_parameter_list,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,2,1,6,16.000,3.000,100.000,0.000,0.000,0.000,1.000,50.000,7.000,289
synthetic_long_parameter_list_intermediate_002,emphatic,intermediate,General Software,Implement,long_parameter_list,1,long_parameter_list,1,long_parameter_list,1,1,0,13,15.000,1.000,100.000,0.000,0.000,0.000,0.000,26.667,2.000,299
synthetic_long_parameter_list_intermediate_003,emphatic,intermediate,E-commerce,Design,long_parameter_list,1,long_parameter_list,1,long_parameter_list,3,1,0,16,38.000,3.000,100.000,0.000,0.000,0.000,0.000,2.632,2.000,345
synthetic_long_parameter_list_intermediate_004,emphatic,intermediate,Finance,Design,long_parameter_list,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,0,1,0,14,51.000,22.000,67.775,337.526,5.091,1718.313,26.000,25.490,19.000,682
synthetic_long_parameter_list_intermediate_005,emphatic,intermediate,Healthcare,Recommend,long_parameter_list,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,1,0,20,85.000,6.000,100.000,0.000,0.000,0.000,5.000,22.353,14.000,1023
synthetic_long_parameter_list_intermediate_006,emphatic,intermediate,Scientific Computing,Measure,long_parameter_list,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,2,1,6,16.000,3.000,100.000,0.000,0.000,0.000,1.000,50.000,7.000,289
synthetic_long_parameter_list_intermediate_007,emphatic,intermediate,General Software,Recommend,long_parameter_list,1,long_parameter_list,1,long_parameter_list,1,1,0,13,15.000,1.000,100.000,0.000,0.000,0.000,0.000,26.667,2.000,299
synthetic_long_parameter_list_advanced_001,emphatic,advanced,E-commerce,Recommend,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,28.000,1.000,100.000,0.000,0.000,0.000,0.000,3.571,0.000,122
synthetic_long_parameter_list_advanced_002,emphatic,advanced,Finance,Evaluate,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,23,48.000,5.000,100.000,0.000,0.000,0.000,4.000,4.167,4.000,442
synthetic_long_parameter_list_advanced_003,emphatic,advanced,Healthcare,List,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,2,25.000,1.000,100.000,0.000,0.000,0.000,0.000,4.000,0.000,293
synthetic_long_parameter_list_advanced_004,emphatic,advanced,Scientific Computing,Report,long_parameter_list,1,long_parameter_list,1,long_parameter_list,1,1,0,24,53.000,3.000,100.000,0.000,0.000,0.000,0.000,1.887,1.000,484
synthetic_long_parameter_list_advanced_005,emphatic,advanced,General Software,Implement,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,106
synthetic_long_parameter_list_advanced_006,emphatic,advanced,E-commerce,Evaluate,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,28.000,1.000,100.000,0.000,0.000,0.000,0.000,3.571,0.000,122
synthetic_god_class_basic_001,emphatic,basic,Finance,Implement,,0,,0,,0,10,0,5,53.000,23.000,53.533,101.950,1.500,152.925,10.000,1.887,12.000,542
synthetic_god_class_basic_002,emphatic,basic,Healthcare,Measure,,0,,0,,0,10,0,3,42.000,19.000,75.769,58.603,2.500,146.508,8.000,23.810,5.000,488
synthetic_god_class_basic_003,emphatic,basic,Scientific Computing,List,,2,dead_code;inefficient_loop,2,dead_code;inefficient_loop,0,12,0,4,60.000,32.000,50.852,120.405,3.375,406.366,20.000,1.667,5.000,420
synthetic_god_class_basic_004,emphatic,basic,General Software,Analyze,,0,,0,,0,7,0,2,24.000,10.000,89.098,4.755,0.500,2.377,2.000,25.000,9.000,294
synthetic_god_class_basic_005,emphatic,basic,E-commerce,Measure,,0,,0,,0,7,0,11,68.000,9.000,100.000,0.000,0.000,0.000,0.000,0.000,12.000,633
synthetic_god_class_basic_006,emphatic,basic,Finance,Analyze,,2,dead_code;duplicate_code,2,dead_code;duplicate_code,0,9,0,4,56.000,20.000,69.008,38.054,2.000,76.107,11.000,14.286,18.000,587
synthetic_god_class_basic_007,emphatic,basic,Healthcare,List,,0,,0,,0,17,4,6,56.000,24.000,63.521,41.513,1.500,62.270,8.000,7.143,1.000,477
synthetic_god_class_intermediate_001,emphatic,intermediate,Scientific Computing,Compare,,1,dead_code,1,dead_code,1,5,0,4,22.000,4.000,65.016,4.755,0.500,2.377,0.000,0.000,9.000,183
synthetic_god_class_intermediate_002,emphatic,intermediate,General Software,Recommend,,0,,0,,0,11,7,4,35.000,17.000,73.762,72.000,2.727,196.364,4.000,20.000,2.000,368
synthetic_god_class_intermediate_003,emphatic,intermediate,E-commerce,Design,,0,,0,,0,9,0,9,30.000,12.000,61.557,4.755,0.500,2.377,2.000,0.000,14.000,368
